--------- beginning of system
06-28 18:34:55.919  1114  1114 D LocationManagerServiceUtil: ServiceStateChanged numeric = 46003
06-28 18:35:20.447  1114  8995 D HwNetworkManagementService: CODE_SET_APK_DL_STRATEGY, appUidList=[10125;10104;]
06-28 18:35:20.447  1114  8995 D HwNetworkManagementService: setApkDlFilterRules, appUidList=[10125;10104;], needReset=false
06-28 18:35:20.447  1114  8995 D NetdConnector: SND -> {2570 hwfilter set_apkdl_strategy_rule 10125;10104; not_reset}
06-28 18:35:20.448   574   606 W CommandListener: hwad: HwFilterCommand::runCommand argc=4 
06-28 18:35:20.448   574   606 W CommandListener: hwad: HwFilterCommand::runCommand argc=0 argv=hwfilter
06-28 18:35:20.448   574   606 W CommandListener: hwad: HwFilterCommand::runCommand argc=1 argv=set_apkdl_strategy_rule
06-28 18:35:20.448   574   606 W CommandListener: hwad: HwFilterCommand::runCommand argc=2 argv=10125;10104;
06-28 18:35:20.448   574   606 W CommandListener: hwad: HwFilterCommand::runCommand argc=3 argv=not_reset
06-28 18:35:20.448   574   606 I HwFilterController: 
06-28 18:35:20.448   574   606 I HwFilterController: hwad:set_apkdl_strategy_rule bRet=0
06-28 18:35:20.448   574   606 I         : hwad:send_msg_to_kernel
06-28 18:35:20.448  1114  1555 D NetdConnector: RCV <- {200 2570 success}
06-28 18:35:20.449  1114  1555 D NetdConnector: RCV <- {200 2570 success}
06-28 18:35:20.463  1114  1150 D SecurityProfileService: updateDomainPolicies,packageList:[com.mixgo.PropertySEO]
06-28 18:35:20.463  1114  1150 D SecurityProfileService: resolveActiveDomainPolicies packageName com.mixgo.PropertySEO
06-28 18:35:20.463  1114  1150 D SecurityProfileUtils: getInstalledApkPath name success,packageName:com.mixgo.PropertySEO,userId:0,ApkPath:/data/app/com.mixgo.PropertySEO-BrOazhPgxgGogZjq4cc2SA==/base.apk
06-28 18:35:20.463  1114  1150 D SecurityProfileService: selected1 policy:{"labels":[]}
06-28 18:35:20.463  1114  1150 D SecurityProfileService: selected2 policy:{"labels":[]}
06-28 18:35:20.464  1114  1150 D SecurityProfileDB: writing: {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:     "overlay_labels": {},
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:     "domains": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.huawei.smarthome": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 6,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "8kAADpcRny0My5sa9TarBImvXnGs4epGshhmrbOt2Js=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.ximalaya.ting.android": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 2,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "ltEwA2NUWdvMg5xpCVbO2OYvn5VUqmcGgsUQtvGID08=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.vmall.client": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 3,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "MjshbEeBIuhNyAmxiJ8bUyQbdfOiMe4LVrdpyfyBLck=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.sankuai.meituan": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 3,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "DKU1i0LxsGMELL1XP+nvBf2tmfscYNMyOD1Wcn81I\/g=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.sina.weibo": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 2,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "l944bQfPHpM2fV55AYaYSJEECMdSHqTgLq9mpTzbsdM=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v1_manifest"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.jingdong.app.mall": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 5,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "99vPRWT72SI4wpJtYTyp73R7n8DsnfCYKdJeFo\/XwQ4=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.huawei.skytone": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 5,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "bQkvtDA621g+R22lmNBqKIBF1uTK9VrNkTR2wBkOVlo=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v1_manifest"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.netease.cloudmusic": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 2,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "AyxPO+T8EMGK\/g8wVSPiiO2znTSj\/u2HjrUHL94IaQI=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.taobao.taobao": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 3,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "Yc7yPxAixudfqvGFqS0oj7SvZRpuvuvMlU44navCvW8=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.microsoft.translator": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 3,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "h7kdJ8VdY8vQT9aOfNo\/9PNwLECu4pmbofPgVoqUMM0=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme": "v1_manifest"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "labels": [
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             ]
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         },
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:         "com.ss.android.article.news": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "policy_version": 5,
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "digest": "lUcykKsy6QxUGySDftJZyPcPXJR90W3wbtmKuHFjPGI=",
06-28 18:35:20.464  1114  1150 D SecurityProfileDB:                 "signature_scheme
06-28 18:35:20.479 31128  5162 I Finsky  : [745] lqp.run(16): Wrote row to frosting DB: 1169
06-28 18:35:20.481  1114  1114 W Looper  : Slow dispatch took 269ms main h=android.app.ActivityThread$H c=android.app.-$$Lambda$LoadedApk$ReceiverDispatcher$Args$_BumDX2UKsnxLVrE6UJsJZkotuA@daf3744 m=0
06-28 18:35:20.481  1114  1114 W Looper  : Slow delivery took 272ms main h=android.app.ActivityThread$H c=android.app.-$$Lambda$LoadedApk$ReceiverDispatcher$Args$_BumDX2UKsnxLVrE6UJsJZkotuA@909702d m=0
06-28 18:35:20.482  1114  1114 V NotificationListeners: enabling notification listener for 0: ComponentInfo{com.baidu.searchbox/com.baidu.searchbox.lockscreen.notification.NotificationMonitorService}
06-28 18:35:20.483  1114  1561 I chatty  : uid=1000(system) WifiService expire 41 lines
06-28 18:35:20.489  1114  4002 I chatty  : uid=1000(system) MobileQosDetect expire 6 lines
06-28 18:35:20.495  1114  1114 V NotificationListeners: binding: Intent { act=android.service.notification.NotificationListenerService cmp=com.baidu.searchbox/.lockscreen.notification.NotificationMonitorService (has extras) }
06-28 18:35:20.499  1114  1222 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package:com.mixgo.PropertySEO flg=0x4000010 (has extras) } to com.huawei.gameassistant/com.gameassistant.gamedata.receiver.InstallPackageIntentReceiver
06-28 18:35:20.503  6701  6701 I [HwRecSys]PackageRecevier: PackageReceiver
06-28 18:35:20.503  6701  6701 I [HwRecSys]PackageRecevier: action is: android.intent.action.PACKAGE_ADDED, pkg：com.mixgo.PropertySEO
06-28 18:35:20.504  1114  1114 W NotificationListeners: Unable to bind notification listener service: Intent { act=android.service.notification.NotificationListenerService cmp=com.baidu.searchbox/.lockscreen.notification.NotificationMonitorService (has extras) }
06-28 18:35:20.505  1114  1114 W NotificationListeners: Not binding notification listener service ComponentInfo{android/com.android.server.emcom.grabservice.NotificationListener}: service not found
06-28 18:35:20.505  1114  1114 W NotificationAssistants: rebindServices() ignore for NotificationAssistantService
06-28 18:35:20.505  1114  1114 I chatty  : uid=1000 system_server expire 15 lines
06-28 18:35:20.505  1114  1114 D SecurityProfileService: updatePackageInformation,packageName:com.mixgo.PropertySEO
06-28 18:35:20.506  1114  1114 D SecurityProfileService: updateDomainPolicies,packageList:[com.mixgo.PropertySEO]
06-28 18:35:20.506  1114  1114 D SecurityProfileService: resolveActiveDomainPolicies packageName com.mixgo.PropertySEO
06-28 18:35:20.506  1114  1114 D SecurityProfileUtils: getInstalledApkPath name success,packageName:com.mixgo.PropertySEO,userId:0,ApkPath:/data/app/com.mixgo.PropertySEO-BrOazhPgxgGogZjq4cc2SA==/base.apk
06-28 18:35:20.506  1114  1114 D SecurityProfileService: selected1 policy:{"labels":[]}
06-28 18:35:20.506  1114  1114 D SecurityProfileService: selected2 policy:{"labels":[]}
06-28 18:35:20.507  1114  1114 D SecurityProfileDB: writing: {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:     "overlay_labels": {},
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:     "domains": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.huawei.smarthome": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 6,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "8kAADpcRny0My5sa9TarBImvXnGs4epGshhmrbOt2Js=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.ximalaya.ting.android": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 2,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "ltEwA2NUWdvMg5xpCVbO2OYvn5VUqmcGgsUQtvGID08=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.vmall.client": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 3,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "MjshbEeBIuhNyAmxiJ8bUyQbdfOiMe4LVrdpyfyBLck=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.sankuai.meituan": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 3,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "DKU1i0LxsGMELL1XP+nvBf2tmfscYNMyOD1Wcn81I\/g=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.sina.weibo": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 2,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "l944bQfPHpM2fV55AYaYSJEECMdSHqTgLq9mpTzbsdM=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v1_manifest"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.jingdong.app.mall": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 5,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "99vPRWT72SI4wpJtYTyp73R7n8DsnfCYKdJeFo\/XwQ4=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.huawei.skytone": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 5,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "bQkvtDA621g+R22lmNBqKIBF1uTK9VrNkTR2wBkOVlo=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v1_manifest"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.netease.cloudmusic": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 2,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "AyxPO+T8EMGK\/g8wVSPiiO2znTSj\/u2HjrUHL94IaQI=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.taobao.taobao": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 3,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "Yc7yPxAixudfqvGFqS0oj7SvZRpuvuvMlU44navCvW8=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v2"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.microsoft.translator": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 3,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "h7kdJ8VdY8vQT9aOfNo\/9PNwLECu4pmbofPgVoqUMM0=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme": "v1_manifest"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "rules": [],
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "labels": [
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "NORMAL"
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             ]
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         },
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:         "com.ss.android.article.news": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "policy_version": 5,
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:             "apk_digest": {
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest_algorithm": "SHA-256",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "digest": "lUcykKsy6QxUGySDftJZyPcPXJR90W3wbtmKuHFjPGI=",
06-28 18:35:20.507  1114  1114 D SecurityProfileDB:                 "signature_scheme
06-28 18:35:20.511  6701  6701 E [HwRecSys]PackageRecevier: pkg is not hiboard or intelligent
06-28 18:35:20.511   780  5268 E         : elf: searchVersionString can't match sysmbol
06-28 18:35:20.516   780  5268 D         : Found pattern at index 868 n
06-28 18:35:20.516   780  5268 D         : elf: searchVersionString match sysmbol
06-28 18:35:20.517   780  5268 D         : elf: searchVersionString 2017.4.15
06-28 18:35:20.517   780  5268 D         : gmr: found match characteristic /data/app/com.mixgo.PropertySEO-BrOazhPgxgGogZjq4cc2SA==/lib/arm/libunity.so:2017.4.15
06-28 18:35:20.517   780  5268 W         : gmr: sendResult :2017
06-28 18:35:20.517   780  5268 W         : gmr: sendResult :4
06-28 18:35:20.517   780  5268 W         : gmr: sendResult :15
06-28 18:35:20.521   780   805 I AwareLog: iawared: Closing iaware client data connection dfd=37
06-28 18:35:20.530  1114  3628 V HwNotificationManagerService: Notification db cfg changed
